tag,sentence
['prohibition'],in no event shall company be liable to ma it client or any third party for any tort or contract damage or indirect special general incidental or consequential damage including but not limited to loss of profit or anticipated profit and loss of goodwill arising in connection with the use or inability to use or distribution of the technology for any purpose whatsoever
['permission'],either party may cancel this agreement upon the occurrence of any of the following material breach of any covenant term condition or other provision of this agreement which breach is not remedied within ten day after notice of such breach is received by the breaching party bankruptcy reorganization arrangement or insolvency proceeding being instituted by or against a party an assignment by a party for the benefit of it creditor consenting to the appointment of a trustee or receiver by a party or a trustee or receiver being appointed for a party or for a substantial part of it asset
['prohibition'],ma shall not continue to use or employ any part of the technology a part of any product which ma shall convey assign lease license or transfer to any third party
['permission'],ma acknowledges and agrees that in the event of a breach or threatened breach by ma of the provision of this section no adequate remedy at law in money damage will be available to company that will fairly compensate it and therefore company will be entitled to an injunction against any such breach or threatened breach by ma
['prohibition'],ma will make no use of confidential information for any purpose except a expressly authorized by this agreement
"['prohibition', 'obligation']",except a expressly provided in this agreement ma will not disclose confidential information to any third party and will protect and treat all confidential information with the same degree of care a it us to protect it own confidential information of like importance but in no event with le than reasonable care
['prohibition'],except a expressly provided in this agreement ma will not use make or have made any copy of confidential information in whole or in part without the prior written authorization of company
['prohibition'],ma may not assign sell lease or otherwise transfer in whole or in party any of the right granted pursuant to this agreement without prior written approval of company
['permission'],if any legal action or proceeding is initiated the prevailing party shall be entitled to all attorney fee court cost and expense in addition to any other relief to which such prevailing party may be entitled
['prohibition'],if company it affiliate seek injunctive or other equitable relief in the event of a breach or threatened breach of this agreement by ma involving an unauthorized use of confidential information or company it affiliate intellectual property ma agrees that it will not allege in any such proceeding that company it affiliate remedy at law is adequate
['permission'],chase reserve in it sole discretion with or without reason the right to accept or reject your registration into the chase affiliate program including but not limited to a determination that your site is unsuitable for or incompatible with the affiliate program based on the following criterion collectively restricted content
['permission'],chase also reserve the right to terminate this agreement in the event that any restricted content is incorporated on affiliate s site after acceptance of your registration form and the commencement of the term of this agreement
['permission'],chase may also terminate this agreement if your site is deemed unsuitable based on the criterion below
['prohibition'],affiliate can not use or implement creative that is not available through the linkshare affiliate interface
['prohibition'],affiliate may not harvest or collect personal information or email address using the chase brand without the written consent of chase
['permission'],chase reserve the right to review and approve all partner
"['obligation', 'prohibition']",chase shall only use the list for the sole purpose of administering the program and monitoring proper usage and will not poach or contact subaffiliates directly
['prohibition'],affiliate will not use the following product keyword search term
['prohibition'],if affiliate manages a network the affiliate may not pay or other partner higher referral fee than the lowest tier of the public offer
['prohibition'],affiliate is prohibited from a installing spyware on another person s computer b causing spyware to be installed on another person s computer or c using a context based triggering mechanism to display an advertisement that partially or wholly cover or obscures paid advertising or other content on an internet website in a way that interferes with a user s ability to view the internet website
['permission'],chase reserve the right to alter above referral fee from time to time upon written notice to affiliate of such change
['permission'],either affiliate or chase may terminate this agreement at any time with or without cause by giving the other party written or notice of termination
['permission'],notwithstanding the foregoing chase may terminate this agreement if affiliate doe not comply with the term and condition herein
['permission'],affiliate may select or remove link at any time without prior approval from chase
['permission'],customer may only use the chase application process to apply for a chase credit card
['permission'],chase reserve the right to reject any credit card application in it sole discretion
['prohibition'],affiliate may not specify detail regarding the chase credit card on their website without the prior approval of chase
['prohibition'],affiliate ha no authority to make or accept any offer on behalf of chase
['prohibition'],affiliate ha no authority to make and chase is not responsible for any representation made by affiliate that contradict these policy
['prohibition'],affiliate may not alter modify or change the licensed material in any way
['permission'],affiliate is only entitled to use the licensed material to the extent that it is a member in good standing of the chase affiliate program
['prohibition'],affiliate agrees not to use the licensed material in any manner that is disparaging or that otherwise portrays chase in a negative light
['permission'],chase may revoke affiliate s license at any time
['prohibition'],affiliate agrees not to hold chase responsible for the consequence of such interruption
"['obligation', 'prohibition']",except a otherwise provided in this agreement or with the consent of the other party hereto each of the party hereto agrees that all information including without limitation the term of this agreement business and financial information customer and vendor list and pricing and sale information concerning chase customer or affiliate shall remain strictly confidential and secret and shall not be utilized directly or indirectly by such party for it own business purpose or for any other purpose except and solely to the extent necessary to exercise right and perform obligation under this agreement
['permission'],chase reserve the right to change any and all of the term and condition in this agreement at any time and in it sole discretion by posting a new agreement on it website
['prohibition'],chase shall have no liability for any indirect incidental special or consequential damage or any loss of revenue or profit arising under or with respect to this agreement or the affiliate program regardless of whether chase ha been advised of the possibility of such damage
['prohibition'],an opportunity to consult with it own legal adviser if it so desired and agrees to all it term and condition affiliate agrees that in interpreting this agreement no weight shall be placed upon the fact that this agreement ha been drafted by chase and it shall not assert that this agreement is unenforceable or invalid on the ground that it is a contract of adhesion that it is unconscionable or any similar theory
['permission'],affiliate understands that chase may at any time directly or indirectly solicit customer referral on term that may differ from those contained in this agreement
['permission'],notwithstanding the forgoing subject to section b and article vi member of the spinco group may only sublicense the nuance shared technology asset pursuant to term and condition a protective a those under which it license it own technology of a similar nature and value and in any event term and condition that provide for commercially reasonable protection for the source code structure and other confidential and proprietary element of the nuance shared technology asset
['prohibition'],spinco hereby acknowledges nuance s right title and interest in and to the nuance ip spinco agrees that it will not i oppose challenge petition to cancel contest or threaten in any way or assist another party in opposing challenging petitioning to cancel contesting or threatening in any way any application or registration by nuance or it affiliate or their respective licensee for any nuance ip ii engage in any act or purposefully omit to perform any act that impairs or adversely affect the right of nuance or any member of the nuance group in and to any nuance ip or iii apply for any registration including federal state and national registration with respect to the nuance ip
['prohibition'],b with respect to the nuance shared technology asset spinco agrees that it will not i engage in any act or purposefully omit to perform any act that impairs or adversely affect the right of nuance or any member of the nuance group in and to any nuance shared technology asset ii use the nuance shared technology asset on a service bureau time sharing or similar basis or for the benefit of any other person iii remove any proprietary marking in the nuance shared technology asset iv incorporate or otherwise combine or integrate any open source software with or into the nuance shared technology asset such that the nuance shared technology asset or any part thereof becomes subject to any open source copyleft or similar type of license term including without limitation any license that is or wa recognized a an open source software license by the open source initiative v reverse engineer reverse assemble or decompile the nuance shared technology asset or any software component of the nuance shared technology asset or vi disclose distribute or otherwise provide or permit access to source code of any nuance shared technology asset other than to commercial source code escrow provider who are only permitted to make such source code available to third party that have entered into an escrow agreement with a member of the spinco group and escrow provider
['prohibition'],except a expressly set forth in this agreement no party or any member of it group shall have any obligation to seek perfect or maintain any protection for any of it intellectual property right
['prohibition'],without limiting the generality of the foregoing except a expressly set forth in this agreement no party or any member of it group shall have any obligation to file any patent application to prosecute any patent or secure any patent right or to maintain any patent in force
['prohibition'],except a expressly set forth in this agreement in the separation agreement or any other mutually executed agreement between the party or any of the member of their respective group no party or any member of it group shall be required to provide the other party with any technical assistance or to furnish any other party with or obtain on their behalf any intellectual property document material or other information or technology
"['prohibition', 'obligation', 'permission']",except a expressly permitted by this agreement including in section b vi or section b vi the receiving party shall not and shall not permit any other person to disclose any confidential technical information to any person without prior written consent of the disclosing party except that the receiving party may disclose the confidential technical information solely to those employee and contractor of the receiving party who have a need to know the confidential technical information in connection with designing developing distributing marketing testing and supporting any product or service of the receiving party within the nuance field of use or spinco field of use a applicable collectively the permitted recipient provided that prior to such disclosure the receiving party shall notify each such permitted recipient in writing of the use and disclosure restriction set forth in this agreement and ensure that such permitted recipient is bound by confidentiality obligation with respect thereto
['prohibition'],without limiting the term set forth in section of the separation agreement none of nuance spinco or any other member of either group shall in any event have any liability to the other or to any other member of the other s group under this agreement for any indirect special punitive or consequential damage whether or not caused by or resulting from negligence or breach of obligation hereunder and whether or not informed of the possibility of the existence of such damage
['prohibition'],except a expressly set forth in this agreement neither this agreement nor any of the right interest or obligation under this agreement including the license granted pursuant to this agreement shall be assigned in whole or in part by operation of law or otherwise by either party without the prior written consent of the other party
['prohibition'],subject to section this agreement may not be terminated except by an agreement in writing signed by a duly authorized officer of each of the party
['permission'],this agreement may be terminated by nuance at any time in it sole discretion prior to the distribution provided however that this agreement shall automatically terminate upon the termination of the separation agreement in accordance with it term
['prohibition'],in the event of any termination of this agreement prior to the distribution neither party nor any member of their group or any of their respective director or officer shall have any liability or further obligation to the other party or any member of it group under this agreement except with respect to termination of the agreement under section notwithstanding anything in this agreement to the contrary article i article vi article vii this section and article xi shall survive any termination of this agreement
['permission'],if no resolution is reached with respect to any such alleged breach in accordance with the procedure contained in this section then the party may seek to resolve such matter in accordance with section section section and section
"['prohibition', 'obligation']",each of the party hereby agrees that it shall not assert and shall hereby waive any claim or right or defense that it is not subject to the jurisdiction of such court that the venue is improper that the forum is inconvenient or any similar objection claim or argument
['permission'],in accordance with section and section at any time after giving notice of a dispute each party shall be entitled to interim measure of protection duly granted by a court of competent jurisdiction to preserve the status quo pending resolution of the dispute to prevent the destruction or loss of document and other information or thing relating to the dispute or to prevent the transfer disposition or hiding of asset
['permission'],subject to section and section in the event of any actual or threatened default in or breach of any of the term condition and provision of this agreement the affected party shall have the right to specific performance and injunctive or other equitable relief of it right under this agreement in addition to any and all other right and remedy at law or in equity and all such right and remedy shall be cumulative
['prohibition'],the other party shall not oppose the granting of such relief on the basis that money damage are an adequate remedy
['permission'],either party may by notice to the other party change the address and identity of the person to which such notice and copy of such notice are to be given
['prohibition'],each party agrees that nothing in this agreement shall affect the other party s right to serve process in any other manner permitted by law
"['permission', 'obligation']",the party agree that notwithstanding anything else in this agreement nuance and the member of the nuance group and spinco and the member of the spinco group a licensee of such intellectual property right under this agreement shall retain and may fully exercise all of it right and election under the bankruptcy code including nuance s and the nuance group member and spinco s and the spinco group member right to the continued enjoyment of the right and license respectively granted by under this agreement
['permission'],notwithstanding the above bioamber may fund the bri project up until the methylotroph or methylotroph demonstrates the ability to produce succinic acid or salt thereof from any feedstock at a concentration of succinic acid or salt thereof
['permission'],notwithstanding the provision of section bioamber may conduct the and production project subject to bioamber hereby agreeing to convert the pomacle france succinic acid production facility and the sarnia plant to solely utilize a the biocatalyst for the production of succinic acid salt thereof
['permission'],notwithstanding the foregoing if the management of kmart store elect not to carry ki eyewear prior to the end of the first license year january then either party shall have the right to terminate this agreement a of such date
['prohibition'],diplomat agrees that it will not at any time during the term of this agreement or thereafter attack i ki title to or right in and to ki name or ii the validity of this license
['permission'],in addition ki shall have the option to undertake and conduct the defense of any suit so brought and no settlement of any such claim or suit shall be made without the prior written consent of ki inc
"['obligation', 'permission']",diplomat shall notify ki in writing of any infringement or imitation by others of ki name on product similar to those covered by this agreement that may come to diplomat attention and ki shall have the sole right to determine whether or not any action shall be taken in connection with such infringement or imitation
['prohibition'],diplomat shall not institute any suit or take any action in connection with any such infringement or imitation without first obtaining the written consent of ki inc
"['permission', 'obligation']",ki shall be entitled to a copy of the then prevailing certificate of insurance which shall be furnished ki by diplomat
['prohibition'],after sample have been approved pursuant to this paragraph diplomat shall not depart therefrom in any material respect without ki prior written consent
['prohibition'],approval by ki shall not constitute waiver of ki right or diplomat duty under any provision of this agreement
"['obligation', 'prohibition']",diplomat hereby agrees that it every use of ki name shall inure to the benefit of ki and that diplomat shall not at any time acquire any right in ki name by virtue of any use it may make of such name
['permission'],all artwork and design involving ki name or any reproduction thereof shall notwithstanding their invention or use by diplomat be and remain the property of sw and sw shall be entitled to use the same and to license the use of the same by others
['permission'],ki shall have the right but shall not be under any obligation to use ki name the name of diplomat so a to give ki name ki or ki program full and favorable prominence and publicity
['prohibition'],ki shall not be under any obligation whatsoever to use ki name or any person character symbol design likeness or visual representation thereof in any radio or television program
"['prohibition', 'permission']",diplomat agrees not to offer for sale advertise or publicize any of the product licensed hereunder on radio or television without the prior written approval of ki which approval ki may grant or withhold in it unfettered discretion
['prohibition'],diplomat shall not without the prior written consent of ki sell or distribute such product to jobber wholesaler distributor retail store or merchant whose sale or distribution are or will be made for publicity or promotional purpose combination sale premium or similar method of merchandising
"['obligation', 'permission']",diplomat agrees to keep accurate book of account and record covering all transaction relating to the license hereby granted ki and it representative shall have the right upon reasonable notice and at reasonable hour of the day to visit the office of diplomat one time each calendar quarter for the purpose of examining said book of account and record and all other document and material in the possession or under the control of diplomat with respect to the subject matter and term of this agreement and shall have free and full access thereto for said purpose and for the purpose of making extract therefrom
['permission'],if diplomat shall not have commenced in good faith to manufacture or distribute in commercial quantity sunglass and ophthalmic frame using ki name within three month after the date of this agreement or if at any time thereafter in any six calendar month period diplomat fails to sell or distribute sunglass or ophthalmic frame or any other product described in subparagraph a of this agreement ki may give notice of such failure with respect to any such product which ha not been so manufactured or distributed during the six calendar month period
"['prohibition', 'obligation']",in the event this license is so terminated diplomat it receiver representative trustee agent administrator successor assigns shall have no right to sell exploit or in any way deal with or in any of the product covered by this agreement or any carton container packing or wrapping material advertising promotional or display material pertaining thereto except with and under the special consent and instruction of ki in writing which they shall be obligated to follow
['permission'],if diplomat shall violate any of it other material obligation under the term of this agreement ki shall have the right to terminate the license hereby granted upon twenty day notice in writing and such notice of termination shall become effective unless diplomat shall completely remedy the violation within the period and satisfy ki that such violation ha been remedied
['permission'],ki shall have the right to take a physical inventory to ascertain or verify such inventory and statement and refusal by diplomat to submit to such physical inventory by ki shall forfeit diplomat right to dispose of such inventory ki retaining all other legal and equitable right ki may have under the circumstance
['permission'],upon and after the termination of the license and except a otherwise provided in this agreement diplomat may dispose of product covered by this agreement which are on hand or in process at the time notice of termination is received for a period of one hundred and twenty day after notice of termination provided advance and royalty with respect to that period are paid and statement are furnished for that period in accordance with paragraph
['prohibition'],notwithstanding anything to the contrary herein diplomat shall not manufacture sell or dispose of any product covered by this license after a the expiration of the license or b the termination of the license based on i the failure of diplomat to affix notice of copyright trademark or service mark registration or any other notice to the product carton container or packing or wrapping material or advertising promotional or display material or ii because of the departure by diplomat from the quality and style approved by ki pursuant to paragraph
"['permission', 'obligation']",upon and after the expiration or termination of this license all right granted to diplomat hereunder shall forthwith revert to ki who shall be free to license others to use ki name in connection with the manufacture sale and distribution of the product covered hereby and diplomat will refrain from further use of ki name or any further reference to it direct or indirect or anything deemed by ki to be similar to the ki name in connection with the manufacture sale or distribution of diplomat product except a provided in paragraph
['prohibition'],nothing herein contained shall be construed to place the party in the relationship of partner or joint venturer and diplomat shall have no power to obligate or bind ki in any manner whatsoever
"['permission', 'obligation']",ki may assign it right hereunder but shall furnish written notice of such assignment to diplomat
['prohibition'],no person firm group or corporation whether included in ki name or otherwise other than diplomat and ki shall be deemed to have acquired any right by reason of anything contained in this agreement except a provided in paragraph and
['permission'],if during the term of this agreement diplomat should utilize the service of any other person to endorse it product and the public image of such person is so inconsistent with that of ki a to risk damaging the good will of ki name should ki continue to do business with diplomat then ki shall have the right to terminate this agreement subject to the remedial and other provision of paragraph of this agreement
['permission'],the prevailing party in any proceeding brought to enforce any provision of this agreement shall be entitled to recover the reasonable fee and cost of it counsel plus all other cost of such proceeding
['permission'],provided that notwithstanding the foregoing xencor shall retain the right under and with respect to xencor patent and xencor s interest in joint collaboration patent to the extent necessary to perform it obligation under this agreement
['prohibition'],aimmune covenant that it will not use or practice any of xencor s right to and under the xencor patent xencor or other intellectual property right licensed or sublicensed a applicable to it under this article except for the purpose expressly permitted in the applicable license grant
['prohibition'],aimmune covenant that it will not research or develop including develop the antibody itself including not developing any modification variant fragment progeny or derivative of such antibody in each case in a way that would produce a molecule that is neither the antibody nor a molecule that fall within the definition of a product
"['permission', 'obligation']",the party recognize that each may perform some or all of it obligation under this agreement through affiliate provided however that each party shall remain responsible for and be guarantor of the performance by it affiliate and shall cause it affiliate to comply with the provision of this agreement in connection with such performance
['prohibition'],wherever in this agreement the party delegate responsibility to affiliate the party agree that such entity may not make decision inconsistent with this agreement amend the term of this agreement or act contrary to it term in any way
"['permission', 'obligation']",aimmune shall the right but not the obligation to sublicense the right granted to it under section to it affiliate or third party each a sublicensee provided however that aimmune shall remain responsible for the performance by any of it direct and indirect sublicensees and shall cause it direct and indirect sublicensees to comply with the applicable provision of this agreement in connection with such performance
['prohibition'],aimmune hereby covenant and agrees that it shall not and shall cause the other aimmune agreement entity not to either directly or indirectly develop manufacture or commercialize the product for use outside the licensed field
['prohibition'],furthermore xencor hereby covenant and agrees that it shall not and shall cause it affiliate not to either directly or through granting a license or other right to or otherwise facilitating a third party to a develop manufacture or commercialize the antibody or the product during the term b commence any of any that is not the antibody or a product and that for use in the licensed field prior to the th anniversary of the effective date or c develop manufacture or commercialize any that is not the antibody or a product and that for use in the aimmune field during the term
['prohibition'],during the term neither xencor nor any of it affiliate shall a encumber any gpex technology a defined in the upstream agreement to the extent included within the xencor technology or commit any act or permit the occurrence of any omission that would cause the breach or termination of the upstream agreement or otherwise knowingly take action or permit omission that would adversely affect the right granted to aimmune hereunder with respect to the xencor patent and xencor or b without aimmune s prior written consent amend or otherwise modify or permit to be amended or modified the upstream agreement in any respect that would adversely affect aimmune s right with respect to the antibody or product
"['obligation', 'prohibition']",xencor shall promptly notify aimmune upon xencor s becoming aware of any alleged threatened or actual breach of the upstream agreement by either party and shall not take any action that would reasonably give rise to the right of the counterparty to terminate the upstream agreement
['prohibition'],xencor s obligation under this section shall not exceed an aggregate of equivalent hour unless the party otherwise agree in writing
"['prohibition', 'obligation']",in addition aimmune shall not use in any capacity in connection with it development or commercialization of the product hereunder any person who ha been debarred pursuant to section of the fd c act or similar applicable law outside of the or who is the subject of a conviction described in such section and aimmune shall inform xencor in writing promptly if it or any person who is performing service for aimmune hereunder is debarred or is the subject of a conviction described in section or similar applicable law outside of the or if any action suit claim investigation or legal administrative proceeding is pending or to aimmune s knowledge is threatened relating to the debarment of aimmune or any person used in any capacity by aimmune in connection with it development or commercialization of the product hereunder
['prohibition'],xencor shall not use in any capacity in connection with performing it obligation under this agreement any person who ha been debarred pursuant to section of the fd c act or similar applicable law outside of the or who is the subject of a conviction described in such section
['prohibition'],except a otherwise expressly set forth in this article aimmune and aimmune agreement entity shall not file any regulatory material or regulatory approval that are based on any xencor technology
"['obligation', 'permission']",in addition to it obligation under this agreement each party shall disclose to the other party and each party shall have the right to subsequently disclose to it affiliate and subcontractor and licensee specifically those licensee of the product in the case of aimmune who are bound by obligation of confidentiality substantially consistent with those in article the following regulatory information all material information pertaining to material adverse or potentially material adverse action taken or that may be taken by regulatory authority in connection with the product or antibody including any notice audit notice notice of initiation by regulatory authority of investigation detention seizure or injunction concerning the product or antibody notice of violation letter an untitled letter warning letter service of process or other equivalent communication or action
"['obligation', 'prohibition']",aimmune itself or with or through it affiliate and sublicensees shall i use commercially reasonable effort to commercialize the product in the licensed field throughout the major territory ii represent the product accurately and fairly and iii not sell or distribute the product in a bundle with other product at a discount that is not equitably allocated between product and other product with which the product is bundled
['prohibition'],aimmune shall not i or ii utilize deceptive misleading or unethical business practice in each case in the course of performing activity pursuant to this agreement
['prohibition'],notwithstanding anything to the contrary herein aimmune shall not use any xencor trademark name logo or housemark in connection with any promotional material or the product without xencor s written consent
"['prohibition', 'obligation']",without limiting the foregoing aimmune will take no action that will interfere with or diminish xencor s right in it respective trademark name and logo and if xencor reasonably belief that the use of any trademark name and logo by aimmune hereunder is interfering with or diminishing it right xencor shall notify aimmune thereof in writing and aimmune shall promptly cease use of such trademark name or logo in such manner
['permission'],aimmune shall have the right but not the obligation at it own expense subject to the reduction provided for by this section b to obtain any license from any third party that are not sublicensees of aimmune with respect to a product in such country under any issued patent that would be infringed by the practice of xencor technology licensed under section with respect to a given product in a particular country each such patent a third party patent
['permission'],if aimmune obtains such a license to a third party patent aimmune shall be entitled to credit percent of the royalty paid to such third party during a calendar quarter against the royalty payment otherwise payable by aimmune to xencor pursuant to this section with respect to such product and such country in such calendar quarter
['prohibition'],notwithstanding the foregoing aimmune shall have no right to reduce payment due to xencor under this agreement by any amount paid to in connection with the upstream agreement or any other agreement entered into between aimmune and
['permission'],xencor shall have the right upon day prior written notice to aimmune to cause an independent certified international public accounting firm reasonably acceptable to aimmune or reasonably acceptable to it affiliate or sublicensees a applicable to audit such record during aimmune s or it affiliate s or sublicensees a applicable normal business hour to confirm the number of product unit sold the gross sale and net sale of product the royalty payable the method used to calculate the royalty payable and the exchange rate used in accordance with section
"['obligation', 'permission']",the accounting firm shall provide aimmune with a copy of any disclosure or report made to xencor and aimmune shall have an opportunity to discus such disclosure or report with xencor and the accounting firm
['permission'],if the party are in agreement a to the designation of the invention a a xencor invention joint invention or aimmune invention a applicable they can continue a set forth in section
['permission'],subject to and without limiting aimmune s right under section of this agreement xencor shall have the sole right to prepare file prosecute and maintain all xencor general patent including by conducting reissue reexamination interference defending against post grant proceeding such a inter partes review and opposition and other challenge to the validity or enforceability of such xencor general patent
"['permission', 'obligation']",aimmune shall have the first right to prepare file prosecute and maintain i xencor product specific patent ii aimmune patent covering an antibody or product and iii joint collaboration patent including by conducting reissue reexamination interference defending against post grant proceeding such a inter partes review and opposition and other challenge to the validity or enforceability of the relevant patent provided that aimmune shall receive xencor s prior written approval not to be unreasonably withheld or delayed before conducting reissue reexamination interference defending against post grant proceeding for the such a inter partes review and opposition and other challenge to the validity or enforceability of such relevant patent
"['permission', 'obligation']",xencor shall have the right to review and comment upon any such submission by aimmune to a patent office and will provide such comment within day after receiving such submission provided that if no comment are received within such day period then aimmune may proceed with such submission
"['obligation', 'permission']",if during the term aimmune i intends to allow any xencor product specific patent aimmune patent covering an antibody or product or joint collaboration patent to expire or intends to otherwise abandon any such xencor product specific patent aimmune patent covering an antibody or product or joint collaboration patent or ii decides not to prepare or file patent application covering aimmune invention or joint invention aimmune shall notify xencor of such intention or decision at least day or a soon a possible if le than day prior to any filing or payment due date or any other date that requires action in connection with such xencor product specific patent aimmune patent covering an antibody or product or joint collaboration patent and xencor shall thereupon have the right but not the obligation to assume responsibility for the preparation filing prosecution or maintenance thereof in the name of xencor or aimmune a applicable
['permission'],the party will have the right to consult with the controlling party concerning such infringement claim and to participate in and be represented by independent counsel in any litigation in which such party is a party at it own expense
['permission'],the controlling party shall have the exclusive right to settle any infringement claim without the consent of the other party unless such settlement would have a material adverse impact on the other party in which case the consent of such other party shall be required
"['permission', 'obligation']",aimmune may take any step it reasonably belief appropriate to enforce such patent including the initiation prosecution and control of any suit proceeding or other legal action by counsel of it own choice and shall bear the cost of such enforcement a applicable
['permission'],a between the party aimmune will have the first right but not the obligation to take the appropriate step to enforce any patent within the xencor product specific patent aimmune patent and joint collaboration patent against infringement by a third party that is in each cause conducting the manufacture sale use offer for sale or import of any biopharmaceutical product
['permission'],notwithstanding the foregoing xencor will have the right at expense to be represented in any such action by counsel of it own choice
['permission'],if pursuant to section b i aimmune fails to institute such litigation or otherwise take step to remedy the applicable infringement within day of the date one party ha provided notice to the other party pursuant to section a of such infringement then xencor will have the right but not the obligation at expense to bring any such suit action or proceeding by counsel of it own choice and aimmune will have the right at expense to be represented in any such action by counsel of it own choice
['permission'],a between the party xencor will have the sole right but not the obligation to take the appropriate step to enforce any patent within the xencor general patent against infringement by a third party that is in each cause conducting the manufacture sale use offer for sale or import of any biopharmaceutical product
"['permission', 'obligation']",xencor may take step including the initiation prosecution and control of any suit proceeding or other legal action by counsel of it own choice and shall bear the cost of such enforcement a applicable
"['obligation', 'prohibition']",if one party brings any suit action or proceeding under section b the other party agrees to be joined a party plaintiff if necessary to prosecute the suit action or proceeding and to give the first party reasonable authority to file and prosecute the suit action or proceeding provided however that neither party will be required to transfer any right title or interest in or to any property to the other party or any other party to confer standing on a party hereunder without the first party s consent not to be unreasonably withheld conditioned or delayed
['prohibition'],aimmune shall not without the prior written consent of xencor enter into relating to any claim suit or action that it brought under section involving a
['prohibition'],xencor shall not without the prior written consent of aimmune enter into any relating to any claim suit or action that it brought under section involving an
['permission'],a between xencor and aimmune aimmune shall have the right but not the obligation to seek patent term extension including any supplemental protection certificate and the like available under applicable law in any country in relation to all provided that if with respect to a given country aimmune then xencor
"['obligation', 'prohibition']",aimmune will reasonably consider seeking patent term extension for and will not for the purpose of under this agreement
"['obligation', 'permission']",each party it agent and attorney will give due consideration to all suggestion and comment of the other party regarding any such activity but in the event of a disagreement between the party aimmune will have the final decision making authority a to
['permission'],xencor will be permitted to terminate this agreement upon written notice to aimmune effective day after receipt of written notice thereof by aimmune if aimmune or any of the other aimmune agreement entity directly or indirectly i or ii
['permission'],within day after delivery of such notification the indemnifying party may upon written notice thereof to the indemnified party assume control of the defense of such claim with counsel reasonably satisfactory to the indemnified party
"['permission', 'obligation']",if the indemnifying party elect to assume the defense of such claim the indemnified party may participate in such defense at it own expense provided that if the indemnified party reasonably concludes based on advice from counsel that the indemnifying party and the indemnified party have conflicting interest with respect to such claim the indemnifying party shall be responsible for the reasonable fee and expense of counsel to the indemnified party solely in connection therewith
['prohibition'],the indemnified party shall not agree to any settlement of such claim without the prior written consent of the indemnifying party which shall not be unreasonably withheld
['prohibition'],the indemnifying party shall not agree to any settlement of such claim or consent to any judgment in respect thereof that doe not include a complete and unconditional release of the indemnified party from all liability with respect thereto or that imposes any liability or obligation on the indemnified party or adversely affect the indemnified party without the prior written consent of the indemnified party which shall not be unreasonably withheld
['prohibition'],neither party shall be liable to the other party for any lost profit or any special consequential incidental or indirect damage arising from or relating to any breach of this agreement regardless of any notice of the possibility of such damage
"['obligation', 'prohibition']",the party agree that during the term and for a period of year thereafter a party receiving confidential information of the other party will x maintain in confidence such confidential information to the same extent such party maintains it own proprietary information of similar kind and value and in any event no le than a reasonable standard of care y not disclose such confidential information to any third party without the prior written consent of the other party except a otherwise expressly permitted below and z not use such confidential information for any purpose except those permitted by this agreement
['permission'],the receiving party shall have the right to disclose any confidential information provided by the other party hereunder if in the reasonable opinion of the receiving party s legal counsel such disclosure is necessary to comply with the term and condition of this agreement or the requirement of any law or rule imposed by the security and exchange commission or any security exchange or other applicable law but only to the extent of such necessity or requirement and no such disclosure shall cause any such information to cease to be confidential information hereunder except to the extent such disclosure result in a public disclosure of such information
